prodcom_code,sector,product,cn8_codes,cn8_component_count,production_years_observed,extra_eu_import_years_observed,production_change_2008_2022_pct,extra_eu_import_change_2008_2022_pct,extra_eu_import_increase_tonnes,import_share_2008_pct,import_share_2022_pct,endpoint_pattern,clear_production_down_trend,clear_import_up_trend,both_clear_expected_trends
20135270,C20,"Compounds, inorganic or organic, of mercury, chemically defined as mercury (excluding amalgams)",28521000,1,15,11,-99.99488191188843,,,,93.00552563474855,Missing / zero baseline,True,True,True
20136220,C20,Cyanides; cyanide oxides and complex cyanides,28371100|28371900|28372000,3,15,15,0.984822842863875,-30.779288777207693,-1300.34,2.7655613805683585,1.912307196215353,Neither expected direction,False,False,False
20136270,C20,Double or complex silicates,28421000,1,15,15,-85.60784678471332,66.52663086152204,21181.414,2.784210191777568,24.889827695105314,Output down; imports up,True,False,False
20136280,C20,Salts of inorganic acids or peroxoacids (excluding azides and double or complex silicates),28429010|28429080,2,15,15,-22.956473672344302,107.49884747436016,6097.684,5.1797451207350225,12.825550665468498,Output down; imports up,True,False,False
20136600,C20,"Sulphur (excluding crude, sublimed, precipitated and colloidal)",25030090,1,15,15,95.49592760236081,548.5124065254416,66305.913,2.4745198161994053,7.763478073175216,Imports up; output not down,False,True,False
20136700,C20,Roasted iron pyrites,26012000,1,15,15,158.88157370015142,-99.98972275980485,-192405.424,32.690615352519735,0.0019280330260592119,Neither expected direction,False,False,False
20141120,C20,Saturated acyclic hydrocarbons,29011000,1,15,15,-26.627470187758473,139.66284227283222,1044796.532,35.901157500693216,64.65770175059264,Output down; imports up,True,True,True
20141130,C20,Ethylene,29012100,1,15,15,-23.9080477224481,-13.626811715315823,-197261.052,10.811068383661782,12.09513666757746,Output down; imports not up,True,False,False
20141140,C20,Propene (propylene),29012200,1,15,15,-17.951445274733068,-19.89533741612115,-126101.31399999994,5.718489466982866,5.590581417230744,Output down; imports not up,False,False,False
20141150,C20,Butene (butylene) and isomers thereof,29012300,1,15,14,62.21023500661174,,,,0.002333245558381386,Missing / zero baseline,False,False,False
20141190,C20,"Unsaturated acyclic hydrocarbons (excluding ethylene, propene, butene, buta-1,3-diene and isoprene)",29012900,1,15,15,-28.210391952119785,3.4769524656903306,14118.073,26.491387097143065,34.18695930209654,Output down; imports up,True,False,False
20141213,C20,Cyclohexane,29021100,1,15,15,-67.8046917125444,-15.132996046438086,-79049.384,41.2019539156115,64.87710728136553,Output down; imports not up,True,False,False
20141215,C20,Cyclanes; cyclenes and cycloterpenes (excluding cyclohexane),29021900,1,15,14,-13.568704668628683,,,,42.879498091953266,Missing / zero baseline,False,True,False
20141223,C20,Benzene,29022000,1,15,15,14.671603437500004,-20.145547997260906,-184223.502,16.00260013951268,11.712918465334718,Neither expected direction,False,False,False
20141225,C20,Toluene,29023000,1,15,15,-28.215101465090044,-83.09956044973342,-116856.76,8.429277574632396,2.1212269714011684,Output down; imports not up,True,False,False
20141243,C20,o-Xylene,29024100,1,15,15,-78.71094688595556,92.51067906254863,84401.748,11.989862478532766,55.195383038358145,Output down; imports up,True,True,True
20141245,C20,p-Xylene,29024300,1,15,15,-40.551873237257055,257.375798052278,458400.452,16.01142075105876,53.40236405985877,Output down; imports up,True,True,True
20141247,C20,m-Xylene and mixed xylene isomers,29024200|29024400,2,15,15,-13.501591695054271,-58.37688588072907,-30060.774,5.274074046549507,2.609284146160407,Output down; imports not up,False,False,False
20141250,C20,Styrene,29025000,1,15,15,-25.603668830669623,18.67271633030665,98809.78000000006,11.600400761174257,17.30927444100594,Output down; imports up,False,False,False
20141260,C20,Ethylbenzene,29026000,1,15,15,-51.062247544663485,-72.26266470512985,-110715.941,11.10835830749494,6.614387595387392,Output down; imports not up,True,False,False
20141270,C20,Cumene,29027000,1,15,15,-51.21639190596339,-58.23027611349647,-70996.973,7.557256095803528,6.541788004390165,Output down; imports not up,True,False,False
20141290,C20,Other cyclic hydrocarbons,29029000,1,15,14,11.380334158959403,,,,3.8263640254424813,Missing / zero baseline,False,False,False
20141313,C20,Chloromethane (methyl chloride) and chloroethane (ethyl chloride),29031100,1,15,15,-25.0,-25.904864506505344,-312.594,0.3007676591642163,0.29714972216836977,Output down; imports not up,False,False,False
20141315,C20,Dichloromethane (methylene chloride),29031200,1,15,15,-17.593737124021423,-85.95807458352714,-18710.36,11.357196302366328,2.1365574733403907,Output down; imports not up,False,False,False
20141323,C20,Chloroform (trichloromethane),29031300,1,15,15,-52.38095238095239,-97.17899836508674,-31359.276,13.319707356435083,0.9021138233167535,Output down; imports not up,True,False,False
20141325,C20,Carbon tetrachloride,29031400,1,15,15,37.2445331639597,-99.98949874355245,-3780.103,14.640333042888953,0.001312317000782465,Neither expected direction,False,False,False
20141353,C20,"1,2-Dichloroethane (ethylene dichloride)",29031500,1,15,15,-31.21085655842285,182.93808651776988,189404.582,7.258377440741829,24.35196539271669,Output down; imports up,True,True,True
20141357,C20,"Saturated chlorinated derivatives of acyclic hydrocarbons, n.e.c.",29031900,1,15,7,-63.852144644125,,,,3.1416599876114955,Missing / zero baseline,False,False,False
20141371,C20,Vinyl chloride (chloroethylene),29032100,1,15,15,-3.4480964586440566,-51.76235058487882,-88284.157,17.070579632026988,9.325071221217863,Output down; imports not up,False,False,False
20141374,C20,Trichloroethylene; tetrachloroethylene (perchloroethylene),29032200|29032300,2,15,15,-40.78237584809199,-92.94231556198791,-39012.194,17.159326608715013,2.409221118478646,Output down; imports not up,True,False,False
20141379,C20,"Unsaturated chlorinated derivatives of acyclic hydrocarbons (excluding vinyl chloride, trichloroethylene, tetrachloroethylene)",29032900,1,15,15,184.61492815392822,-35.15932203389831,-829.76,3.7126405515649825,0.870773524913524,Neither expected direction,False,False,False
20141450,C20,Derivatives of hydrocarbons containing only sulpho groups; their salts and ethyl esters,29041000,1,15,15,-4.971480882073043,-74.29566123721044,-32886.626,18.903558501805904,5.931165028366302,Output down; imports not up,False,False,False
20141470,C20,Derivatives of hydrocarbons containing only nitro or only nitroso groups,29042000,1,15,15,24.073613704255603,-8.136666985110475,-1192.396,17.647289253612968,13.693279878068795,Neither expected direction,False,True,False
20141490,C20,"Derivatives of hydrocarbons (excluding those containing only sulpho groups; their salts and ethyl esters, those containing only nitro or only nitroso groups)",29043100|29043200|29043300|29043400|29043500|29043600|29049100|29049900,8,15,0,51.85054167853407,,,,,Missing / zero baseline,False,False,False
20141910,C20,Fluorinated; brominated or iodinated derivatives of acyclic hydrocarbons,29034100|29034200|29034300|29034400|29034500|29034600|29034700|29034800|29034910|29034930|29034990|29035100|29035900|29036100|29036200|29036911|29036919|29036980,18,15,1,-56.86633212768981,,,,72.78793090311414,Missing / zero baseline,True,False,False
20141930,C20,Halogenated derivatives of acyclic hydrocarbons containing >= 2 different halogens,29037100|29037200|29037300|29037400|29037500|29037610|29037620|29037690|29037760|29037790|29037800|29037930|29037980,13,15,1,-43.59469368958654,,,,,Missing / zero baseline,True,False,False
20141950,C20,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons",29038100|29038200|29038300|29038910|29038980,5,15,6,-50.18691529816286,,,,16.761373725894092,Missing / zero baseline,False,False,False
20141970,C20,Halogenated derivatives of aromatic hydrocarbons,29039100|29039200|29039300|29039400|29039910|29039980,6,15,6,77.37639732691403,,,,12.269353205221634,Missing / zero baseline,False,False,False
20142100,C20,Industrial fatty alcohols,38237000,1,15,15,-15.897924582661705,22.560713857206082,48136.62200000003,36.27005290514854,45.33642272126128,Output down; imports up,False,False,False
20142210,C20,Methanol (methyl alcohol),29051100,1,15,15,-38.27460256244799,-0.1786308453103791,-10602.338,78.89572412236434,85.80683519574941,Output down; imports not up,False,False,False
20142220,C20,Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol),29051200,1,15,15,65.84983931592248,1.7204402973228117,2153.884000000015,27.772112322430115,19.082655044937972,Imports up; output not down,False,False,False
20142230,C20,Butan-1-ol (n-butyl alcohol),29051300,1,15,15,0.2097992356798084,0.9335623497725987,992.7389999999851,21.03630344337748,21.156094338538647,Imports up; output not down,False,False,False
20142240,C20,Butanols (excluding butan-1-ol (n-butyl alcohol)),29051410|29051490,2,15,15,-76.08597735411315,-69.66848115760862,-38194.798,17.271989857976397,20.936624720836072,Output down; imports not up,True,False,False
20142263,C20,Octanol (octyl alcohol) and isomers thereof,29051620|29051685,2,15,14,-44.411251449270075,,,,5.711336533363315,Missing / zero baseline,True,False,False
20142265,C20,"Lauryl alcohol; cetyl alcohol; stearyl alcohol and other saturated monohydric alcohols (excluding methyl, propyl and isopropyl, n-butyl, other butanols, octyl)",29051700|29051900,2,15,15,16.71627166666667,5.0335723394762555,2928.1370000000147,13.911052109891248,12.695401165137403,Imports up; output not down,False,False,False
20142270,C20,Unsaturated monohydric alcohols,29052200|29052910|29052990,3,15,14,-48.320449047063526,,,,70.30413710883454,Missing / zero baseline,True,True,True
20142310,C20,Ethylene glycol (ethanediol),29053100,1,15,15,-21.861179623467574,72.52224810971937,334504.286,26.492768535043272,44.31289808293732,Output down; imports up,False,True,False
20142320,C20,"Propylene glycol (propane-1,2-diol)",29053200,1,15,15,39.916993369202515,62.76737174783062,18520.356,4.907304660435978,5.6633475168451035,Imports up; output not down,False,False,False
20142333,C20,D-glucitol (sorbitol),29054411|29054419|29054491|29054499,4,15,15,-11.92743787917977,183.20274602732093,2628.5930000000008,0.31492139237862443,1.005632549346038,Output down; imports up,False,True,False
20142350,C20,"Halogenated, sulphonated, nitrated or nitrosated derivatives of acyclic alcohols",29055100|29055991|29055998,3,15,13,24.8932856259485,,,,33.57365891490949,Missing / zero baseline,False,False,False
20142360,C20,"Glycerol (including synthetic; excluding crude, waters and lyes)",29054500,1,15,15,81.39064940909768,690.016667092832,79877.047,3.231880032440235,12.698846355460164,Imports up; output not down,False,True,False
20142373,C20,"Cyclanic, cyclenic or cycloterpenic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",29061100|29061200|29061310|29061390|29061900,5,15,15,169.36026936026937,54.77392586862892,5619.658,25.675177200888132,16.561838785165403,Imports up; output not down,False,True,False
20142375,C20,"Aromatic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",29062100|29062900,2,15,15,54.23022665674109,28.916092335526542,3332.3700000000017,37.204225955720474,33.12027682855015,Imports up; output not down,False,True,False
20142410,C20,Monophenols,29071100|29071200|29071300|29071510|29071590|29071910|29071990,7,15,15,-67.22569967886969,52.57207025787702,94139.92300000005,3.699713021392698,15.171361704661859,Output down; imports up,False,False,False
20142433,C20,"4,4-Isopropylidenediphenol (bisphenol A; diphenylolpropane) and its salts",29072300,1,15,15,-7.674978996057725,158.38000623136156,35583.236,9.396761929458412,22.495711261430507,Output down; imports up,False,True,False
20142439,C20,"Polyphenols (including salts; excluding 4,4 isopropylidenediphenol) and phenol-alcohols",29072100|29072200|29072900,3,15,15,3.1800397800325397,-5.603739002932551,-840.785,60.75527750734265,58.614778703910055,Neither expected direction,False,False,False
20142450,C20,"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols",29081100|29081900|29089100|29089200|29089900,5,15,10,-83.86657089459814,,,,,Missing / zero baseline,False,False,False
20143120,C20,Industrial stearic acid,38231100,1,15,15,-21.710325365852945,61.49396522754205,34768.073,15.571499779112964,27.559650982760637,Output down; imports up,True,True,True
20143130,C20,Industrial oleic acid,38231200,1,15,15,-6.878666422989399,153.1219396871376,30765.107,16.701364925260023,35.274985282092366,Output down; imports up,False,True,False
20143150,C20,Industrial tall oil fatty acids,38231300,1,15,15,-7.778001478369124,-37.183403439646455,-2793.366,4.644841853781832,3.211374370609354,Output down; imports not up,False,False,False
20143195,C20,"Industrial monocarboxylic fatty acids distilled (excluding stearic, oleic tall oil)",38231910,1,15,15,-0.3254670034074425,57.630000514180104,63886.371,21.644724247026115,30.403612020521795,Output down; imports up,False,True,False
20143197,C20,"Industrial monocarboxylic fatty acids (excluding stearic, oleic, tall oil, distilled)",38231930|38231990,2,15,15,-73.49556181078995,264.7638434790593,1365531.1749999998,52.03614308145841,93.72286626743538,Output down; imports up,True,True,True
20143215,C20,Ethyl acetate,29153100,1,15,15,-30.72758525921807,14.19789018594666,41351.359,81.76335595522822,88.08267086180663,Output down; imports up,False,False,False
20143219,C20,Esters of acetic acid (excluding ethyl acetate),29153200|29153300|29153600|29153900,4,15,14,-41.89524272954984,,,,58.87704105461311,Missing / zero baseline,True,True,True
20143220,C20,"Mono-, di- or tri-chloroacetic acids; propionic, butanoic and pentanoic acids; their salts and esters",29154000|29155000|29156011|29156019|29156090,5,15,15,-18.504002310552792,62.55233480794891,35632.31200000001,13.400764147969552,23.585629607238904,Output down; imports up,False,True,False
20143250,C20,"Formic acid, its salts and esters",29151100|29151200|29151300,3,15,15,-14.755645224281777,89.52121899715078,45733.92000000001,12.676209104911466,24.399192825301963,Output down; imports up,False,True,False
20143278,C20,Salts of acetic acid,29152900,1,15,15,29.27964718032929,53.1486921624202,6200.699,15.86269075928558,18.256743307781754,Imports up; output not down,False,True,False
20143280,C20,Lauric acid and others; salts and esters,29159030|29159070,2,15,11,6.3905449020496885,,,,42.64346865611661,Missing / zero baseline,False,True,False
20143310,C20,Acrylic acid and its salts and other monocarboxylic acid,29161100|29161600|29161910|29161940|29161995|29162000,6,15,10,-54.160287796152716,,,,10.966715941766756,Missing / zero baseline,True,True,True
20143320,C20,Esters of acrylic acid,29161200,1,15,14,-35.61635495949979,,,,33.869201881632165,Missing / zero baseline,False,True,False
20143330,C20,Methacrylic acid and its salts,29161300,1,15,15,75.0,3.0898410540625365,590.963,32.34786726651558,21.976850687645324,Imports up; output not down,False,False,False
20143340,C20,Esters of methacrylic acid,29161400,1,15,14,-75.60231665545561,,,,72.01825333901753,Missing / zero baseline,False,True,False
20143350,C20,"Oleic, linoleic or linolenic acids; their salts and esters",29161500,1,15,15,195.51665670740977,100.06069518882713,3059.759,7.378343767940494,5.1169904157438975,Imports up; output not down,False,False,False
20143363,C20,Benzoic acid; its salts and esters,29163100,1,15,15,178.59859404871264,108.58038395082713,9813.304,13.597231069613056,10.540122509040032,Imports up; output not down,False,True,False
20143365,C20,Benzoyl peroxide and benzoyl chloride,29163200,1,15,14,164.92024178740627,,,,8.30642050363799,Missing / zero baseline,False,False,False
20143370,C20,"Aromatic monocarboxylic acids, (anhydrides), halides, peroxides, peroxyacids, derivatives excluding benzoic acid, phenylacetic acids their salts/esters, benzoyl peroxide, benzoyl chloride",29163990,1,15,11,2811.668706452355,,,,8.581845713641956,Missing / zero baseline,False,False,False
20143385,C20,Adipic acid; its salts and esters,29171200,1,15,14,-5.68819281380597,,,,14.48569870984735,Missing / zero baseline,False,False,False
20143387,C20,Maleic anhydride,29171400,1,15,15,-79.90767800057694,141.75182340584436,34448.599,10.819503682846495,59.34538410792211,Output down; imports up,True,True,True
20143430,C20,Phthalic anhydride; terephthalic acid and its salts,29173500|29173600,2,15,15,158.01739026336782,-8.405380187563372,-63437.161,41.019244373058626,19.80027378691377,Neither expected direction,False,False,False
20143440,C20,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their halogenated, sulphonated, nitrated or nitrosated derivatives (excluding esters of orthophthalic acid, phthalic anhydride, terephthalic acid and its salts)",29173700|29173920|29173995,3,15,14,-26.445185020867733,,,,38.54235844378343,Missing / zero baseline,False,True,False
20143473,C20,Citric acid and its salts and esters,29181400|29181500,2,15,15,52.424738753371905,56.325563716922986,121488.93,39.66932438359157,40.27565182822124,Imports up; output not down,False,True,False
20143475,C20,"Carboxylic acid with alcohol, phenol, aldehyde or ketone functions",29181100|29181200|29181300|29181600|29181700|29181800|29181930|29181940|29181998|29182900|29183000|29189100|29189940|29189990,14,15,6,70.092922103531,,,,29.982720964726326,Missing / zero baseline,False,False,False
20144113,C20,Methylamine; di- or trimethylamine and their salts,29211100,1,15,14,-31.88838342733523,,,,11.983000825157701,Missing / zero baseline,True,True,True
20144119,C20,Other acylic monoamines and their derivatives; salts thereof,29211200|29211300|29211400|29211940|29211950|29211999,6,15,6,-7.772077028566438,,,,25.696103816443355,Missing / zero baseline,False,False,False
20144129,C20,Other acyclic polyamines and their derivatives; salts thereof,29212900,1,15,15,1.2710714752775853,137.35912786667362,10351.263,7.77318978413932,16.495722382041638,Imports up; output not down,False,False,False
20144130,C20,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives; salts thereof",29213010|29213091|29213099,3,15,15,-11.907728230398916,698.2542917671122,9558.403,1.3712799111369747,11.189037868953593,Output down; imports up,False,True,False
20144151,C20,Aniline and its salts (excluding derivatives),29214100,1,15,15,-14.906219298183876,45.32786864853415,123892.261,32.42697467836727,45.04185222004248,Output down; imports up,False,True,False
20144153,C20,Aniline derivatives and their salts,29214200,1,15,14,-72.11141921844599,,,,72.54591771523467,Missing / zero baseline,True,False,False
20144159,C20,Other aromatic monoamines and their derivatives; salts thereof,29214300|29214400|29214500|29214600|29214900,5,15,14,-38.44329195425556,,,,20.144993031911245,Missing / zero baseline,False,False,False
20144170,C20,Aromatic polyamines and their derivatives; salts thereof,29215111|29215119|29215190|29215950|29215990,5,15,14,-57.462724691990786,,,,56.893256009174415,Missing / zero baseline,False,False,False
20144233,C20,Monoethanolamine and its salts,29221100,1,15,15,-20.014000749308835,82.81439509584574,17848.44,16.075194564068365,30.44864180880517,Output down; imports up,False,False,False
20144235,C20,Diethanolamine and its salts,29221200,1,15,15,42.79711140483242,-32.634924835033985,-2466.67,10.708209947572326,5.354520670336072,Neither expected direction,False,False,False
20144290,C20,"Oxygen-function amino-compounds (excluding amino-alcohols, their esters and ethers and salts thereof, lysine and its salts and esters, glutamic acid its salts and esters)",29222100|29222900|29223100|29223900|29224300|29224400|29224920|29224985|29225000,9,15,14,-6.073712557881528,,,,54.797736021442475,Missing / zero baseline,False,True,False
20144310,C20,Ureines and their derivatives; salts thereof,29242100,1,15,14,-82.073912,,,,10.883565769355512,Missing / zero baseline,False,False,False
20144320,C20,Saccharin and its salts,29251100,1,15,15,220.00000000000003,-35.418089462499346,-1708.303,96.01851391031703,82.95581801820371,Neither expected direction,False,False,False
20144330,C20,"Imides and their derivatives, and salts thereof (excluding saccharin and its salts)",29251200|29251920|29251995,3,15,9,495.49744382722236,,,,9.612226055182731,Missing / zero baseline,False,False,False
20144340,C20,Imines and their derivatives; and salts thereof,29252100|29252900,2,15,15,70.5834557320397,69.36086964808091,14266.238,55.616028483178845,55.43840382654246,Imports up; output not down,False,True,False
20144350,C20,Acrylonitrile,29261000,1,15,15,-0.3994080019693258,-19.045223188075266,-24718.3,17.725834420115785,14.901957836473049,Output down; imports not up,False,False,False
20144360,C20,1-Cyanoguanidine (dicyandiamide),29262000,1,15,15,20.8375,-3.3780082404719414,-144.29499999999953,21.071844353677065,17.591966857768572,Neither expected direction,False,True,False
20144370,C20,"Nitrile-function compounds (excluding acrylonitrile, 1-cyanoguanidine (dicyandiamide))",29263000|29264000|29269020|29269070,4,15,6,-22.73002676930085,,,,23.63942492454861,Missing / zero baseline,False,False,False
20144420,C20,"Diazo-, azo- or azoxy-compounds",29270000,1,15,15,-10.058265826291057,-0.26226037289915904,-47.937,90.79985329671811,91.62781755922359,Output down; imports not up,False,False,False
20144430,C20,Organic derivatives of hydrazine or of hydroxylamine,29280010|29280090,2,15,15,-39.766613496537076,92.2019810796489,11431.469,3.9835670745402716,11.691010732147312,Output down; imports up,False,True,False
20144450,C20,Isocyanates,29291000,1,15,14,-5.0604792973518276,,,,11.367952257015146,Missing / zero baseline,False,True,False
20144490,C20,Compounds with other nitrogen function (excluding isocyanates),29299000,1,15,15,46.14477393595644,65.30685339781085,5005.161,23.72983705231185,26.031290243601152,Imports up; output not down,False,False,False
20145133,C20,"Thiocarbamates and dithiocarbamates; thiuram mono-, di- or tetrasulphides; methionine",29302000|29303000|29304010|29304090,4,15,15,-13.68655601238552,160.03178495499276,48155.11,6.097235406274071,16.361049243611568,Output down; imports up,False,True,False
20145139,C20,Other organo-sulphur compounds,29301000|29306000|29307000|29308000|29309013|29309016|29309030|29309040|29309050|29309098,10,15,0,123.75599542806816,,,,,Missing / zero baseline,False,False,False
20145230,C20,Heterocyclic compounds with nitrogen only hetero-atom(s); containing an unfused imidazole ring (excluding hydantoin and its derivatives),29332910|29332990,2,15,15,-8.939388805482018,19.999404151869783,1006.938,39.3449632978363,46.08619120934243,Output down; imports up,False,True,False
20145260,C20,Melamine,29336100,1,15,15,-53.29482221572882,219.17128028578685,126815.352,15.265833438064817,55.18062012882811,Output down; imports up,False,True,False
20145280,C20,"Compounds containing in the structure an unfused pyridine ring or a quinoline or isoquinoline ring-system, not further fused; lactames; other heterocyclic compounds with nitrogen hetero-atom(s) only (excluding compounds containing in the structure an unfused pyrazole ring, an unfused imidazole ring, a pyrimidine ring, a piperazine ring or an unfused triazine ring)",29333100|29333200|29333300|29333400|29333500|29333600|29333700|29333910|29333920|29333925|29333935|29333940|29333945|29333950|29333955|29333999|29334100|29334910|29334930|29334990|29337100|29337200|29337900|29339110|29339190|29339200|29339920|29339950|29339980,29,15,1,-64.30704902023714,,,,19.453451689258635,Missing / zero baseline,True,False,False
20145290,C20,"Nucleic acids and other heterocyclic compounds - thiazole, benzothiazole, other cycles",29341000|29342020|29342080|29349100|29349200|29349960|29349990|29398000,8,15,1,-1.4713538755228184,,,,31.433372873499962,Missing / zero baseline,False,False,False
20145350,C20,Phosphoric esters; and their salts (including lactophosphates; their halogenated; sulphonated; nitrated or nitrosated derivatives),29191000|29199000,2,15,14,-9.054567663603763,,,,58.63703021524499,Missing / zero baseline,False,True,False
20145380,C20,"Esters of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives",29201100|29201900|29202100|29202200|29202300|29202400|29202900|29203000|29209010|29209070,10,15,6,-26.541782841092164,,,,44.539304828286106,Missing / zero baseline,False,False,False
20146111,C20,Methanal (formaldehyde),29121100,1,15,15,5.3891085463635635,-43.12170660702821,-16072.965,4.138094960942267,2.276687397700941,Neither expected direction,False,False,False
20146113,C20,Ethanal (acetaldehyde),29121200,1,15,15,-8.387354511102863,-96.40653374742183,-4066.524,6.050817456386733,0.25199007254606265,Output down; imports not up,False,False,False
20146120,C20,Cyclic aldehydes; without other oxygen function,29122100|29122900,2,15,15,-2.5575575959607577,-4.896123267806784,-412.764,29.715375595749148,29.210538520758483,Output down; imports not up,False,False,False
20146150,C20,Cyclic polymers of aldehydes,29125000,1,15,15,747.0000000000001,-52.699428198006856,-1612.866,88.44097673746569,29.936798359842783,Neither expected direction,False,False,False
20146160,C20,Paraformaldehyde,29126000,1,15,15,-32.85541721738514,-14.274357838795392,-128.926,0.7523589894579279,0.9585650995761349,Output down; imports not up,False,False,False
20146170,C20,"Halogenated, sulphonated, nitrated or nitrosated derivatives of cyclic polymers of aldehydes or paraformaldehyde",29130000,1,15,15,0.0,74.3517924396708,1066.056,32.33794938878614,45.45311731798069,Imports up; output not down,False,False,False
20146211,C20,Acetone,29141100,1,15,15,-33.563187089155356,64.41479939347225,30570.619,3.019116451095721,7.1530840365706645,Output down; imports up,True,True,True
20146213,C20,Butanone (methyl ethyl ketone),29141200,1,15,15,-39.251836625410995,8.818534589922544,5119.014,27.184690990642103,40.0753282635834,Output down; imports up,True,False,False
20146219,C20,"Acyclic ketones; without other oxygen function (excluding acetone, butanone (methyl ethyl ketone), 4-methylpentan-2-one (methyl isobutyl ketone))",29141910|29141990,2,15,15,-5.015552007207957,17.46235539934924,2051.576,28.497205501413948,33.014578420072276,Output down; imports up,False,False,False
20146233,C20,Cyclohexanone and methylcyclohexanones,29142200,1,15,15,-56.473884122091874,-14.614597864219448,-2462.019,15.56711469268091,26.56156329916609,Output down; imports not up,True,False,False
20146235,C20,Ionones and methylionones,29142300,1,15,15,94.17175633635281,1.6931674742457048,33.266,38.43144496223988,24.637163436170987,Imports up; output not down,False,False,False
20146260,C20,Quinones,29146100|29146200|29146910|29146980,4,15,6,153.30101761943192,,,,17.46513963185504,Missing / zero baseline,False,False,False
20146270,C20,Halogenated; sulphonated; nitrated or nitrosated derivatives of ketones and quinones,29147100|29147900,2,15,6,35.62499999999999,,,,47.21666416128252,Missing / zero baseline,False,False,False
20146310,C20,"Acyclic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",29091100|29091910|29091990,3,15,15,-38.6356174663917,-46.46142245729924,-630093.686,31.616202454218744,28.743112625468815,Output down; imports not up,False,False,False
20146323,C20,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",29092000,1,15,15,65.07013308481524,-3.3281185673116553,-16.168,1.6531883718309905,0.9748531997272092,Neither expected direction,False,False,False
20146325,C20,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",29093010|29093031|29093035|29093038|29093090,5,15,3,-40.0,,,,,Missing / zero baseline,False,False,False
20146333,C20,"2,2-Oxydiethanol (diethylene glycol; digol)",29094100,1,15,15,-4.323675302682817,54.2642582766246,92107.64299999997,73.021594390971,81.35758450595291,Output down; imports up,False,True,False
20146339,C20,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives (excluding 2,2-Oxydiethanol)",29094300|29094400|29094911|29094980,4,15,14,-36.359688703700144,,,,22.331321521108187,Missing / zero baseline,True,False,False
20146350,C20,"Ether-phenols; ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",29095000,1,15,14,-83.96551996724091,,,,35.86483385464534,Missing / zero baseline,True,True,True
20146373,C20,Oxirane (ethylene oxide),29101000,1,15,15,14.05464489636319,-83.45818259749768,-22458.082,3.3616011790213896,0.5019739413457887,Neither expected direction,False,False,False
20146375,C20,Methyloxirane (propylene oxide),29102000,1,15,15,-8.029943954602292,-59.29050061937846,-44033.869,4.044048725311437,1.8313302991078575,Output down; imports not up,False,False,False
20146379,C20,"Epoxides, epoxyalcohols, -phenols, epoxyethers, with a 3-membered ring and their halogenated, sulphonated, nitrated/nitrosated derivatives excluding oxirane, methyloxirane (propylene oxide)",29103000|29104000|29105000|29109000,4,15,6,-62.442063596778596,,,,36.794318940654456,Missing / zero baseline,True,False,False
20146430,C20,"Other organic compounds, n.e.c.",29420000,1,15,15,328.2770523364202,-34.3754347583179,-2033.528,5.354895190067073,0.8594993654394791,Neither expected direction,False,False,False
20146450,C20,Rennet and concentrates thereof,35071000,1,15,15,126.93971044005879,480.8892230576441,959.374,2.4535359326794013,6.048758397805633,Imports up; output not down,False,True,False
20146470,C20,Enzymes; prepared enzymes (not elsewhere specified or included) (excluding rennet and concentrates),35079030|35079090,2,15,13,49.39363735656113,,,,13.383001375604705,Missing / zero baseline,False,True,False
20147120,C20,Activated natural mineral products; animal black,38029000,1,15,15,-36.081083184232355,5.342248848455666,5649.286000000015,10.83478269403076,16.684836739760033,Output down; imports up,True,False,False
20147130,C20,Tall oil; whether or not refined,38030010|38030090,2,15,15,24.378109452736307,69.75471274981864,52877.56000000001,15.865258839903309,20.46860660489771,Imports up; output not down,False,True,False
20147140,C20,"Gum, wood or sulphate turpentine oils, pine oil and other alike",38051010|38051030|38051090|38059010|38059090,5,15,15,12.733945360061982,-29.1688095255615,-6580.315999999996,36.83079770403111,26.811378094004855,Neither expected direction,False,False,False
20147150,C20,Rosin and resin acids; and derivatives; rosin spirit and oils; run gums,38061000|38062000|38063000|38069000,4,15,13,35.079902869385,,,,19.110482785308655,Missing / zero baseline,False,False,False
20147170,C20,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers’ pitch and similar preparations based on rosin, resin acids or on vegetable pitch",38070010|38070090,2,15,15,-17.76439060231375,-9.297025515346757,-9408.032,31.615489760424452,33.77141530720968,Output down; imports not up,False,False,False
